GO.ID,Term,Annotated,Significant,Expected,classic
GO:1903551,regulation of extracellular exosome asse...,19,0,0.05,1.00000
GO:1903553,positive regulation of extracellular exo...,12,0,0.03,1.00000
GO:1903555,regulation of tumor necrosis factor supe...,77,0,0.21,1.00000
GO:1903556,negative regulation of tumor necrosis fa...,31,0,0.09,1.00000
GO:1903557,positive regulation of tumor necrosis fa...,42,0,0.12,1.00000
GO:1903564,regulation of protein localization to ci...,16,0,0.04,1.00000
GO:1903565,negative regulation of protein localizat...,3,0,0.01,1.00000
GO:1903566,positive regulation of protein localizat...,13,0,0.04,1.00000
GO:1903567,regulation of protein localization to ci...,3,0,0.01,1.00000
GO:1903568,negative regulation of protein localizat...,3,0,0.01,1.00000
GO:1903573,negative regulation of response to endop...,29,0,0.08,1.00000
GO:1903579,negative regulation of ATP metabolic pro...,20,0,0.06,1.00000
GO:1903584,regulation of histone deubiquitination,2,0,0.01,1.00000
GO:1903586,positive regulation of histone deubiquit...,2,0,0.01,1.00000
GO:1903587,regulation of blood vessel endothelial c...,2,0,0.01,1.00000
GO:1903588,negative regulation of blood vessel endo...,2,0,0.01,1.00000
GO:1903593,regulation of histamine secretion by mas...,6,0,0.02,1.00000
GO:1903595,positive regulation of histamine secreti...,6,0,0.02,1.00000
GO:1903596,regulation of gap junction assembly,1,0,0,1.00000
GO:1903597,negative regulation of gap junction asse...,1,0,0,1.00000
GO:1903599,positive regulation of autophagy of mito...,7,0,0.02,1.00000
GO:1903608,protein localization to cytoplasmic stre...,6,0,0.02,1.00000
GO:1903621,protein localization to photoreceptor co...,2,0,0.01,1.00000
GO:1903624,regulation of DNA catabolic process,10,0,0.03,1.00000
GO:1903625,negative regulation of DNA catabolic pro...,1,0,0,1.00000
GO:1903626,positive regulation of DNA catabolic pro...,8,0,0.02,1.00000
GO:1903636,regulation of protein insertion into mit...,2,0,0.01,1.00000
GO:1903638,positive regulation of protein insertion...,2,0,0.01,1.00000
GO:1903644,regulation of chaperone-mediated protein...,2,0,0.01,1.00000
GO:1903645,negative regulation of chaperone-mediate...,2,0,0.01,1.00000
GO:1903649,regulation of cytoplasmic transport,25,0,0.07,1.00000
GO:1903651,positive regulation of cytoplasmic trans...,15,0,0.04,1.00000
GO:1903664,regulation of asexual reproduction,7,0,0.02,1.00000
GO:1903665,negative regulation of asexual reproduct...,7,0,0.02,1.00000
GO:1903667,regulation of chemorepellent activity,1,0,0,1.00000
GO:1903669,positive regulation of chemorepellent ac...,1,0,0,1.00000
GO:1903671,negative regulation of sprouting angioge...,12,0,0.03,1.00000
GO:1903672,positive regulation of sprouting angioge...,13,0,0.04,1.00000
GO:1903674,regulation of cap-dependent translationa...,1,0,0,1.00000
GO:1903676,positive regulation of cap-dependent tra...,1,0,0,1.00000
GO:1903677,regulation of cap-independent translatio...,3,0,0.01,1.00000
GO:1903679,positive regulation of cap-independent t...,3,0,0.01,1.00000
GO:1903684,regulation of border follicle cell migra...,8,0,0.02,1.00000
GO:1903688,positive regulation of border follicle c...,8,0,0.02,1.00000
GO:1903689,regulation of wound healing, spreading o...,13,0,0.04,1.00000
GO:1903690,negative regulation of wound healing, sp...,9,0,0.02,1.00000
GO:1903691,positive regulation of wound healing, sp...,4,0,0.01,1.00000
GO:1903697,negative regulation of microvillus assem...,20,0,0.06,1.00000
GO:1903699,tarsal gland development,3,0,0.01,1.00000
GO:1903706,regulation of hemopoiesis,379,0,1.05,1.00000
GO:1903707,negative regulation of hemopoiesis,52,0,0.14,1.00000
GO:1903708,positive regulation of hemopoiesis,84,0,0.23,1.00000
GO:1903709,uterine gland development,3,0,0.01,1.00000
GO:1903715,regulation of aerobic respiration,6,0,0.02,1.00000
GO:1903719,regulation of I-kappaB phosphorylation,6,0,0.02,1.00000
GO:1903721,positive regulation of I-kappaB phosphor...,6,0,0.02,1.00000
GO:1903722,regulation of centriole elongation,9,0,0.02,1.00000
GO:1903724,positive regulation of centriole elongat...,9,0,0.02,1.00000
GO:1903725,regulation of phospholipid metabolic pro...,12,0,0.03,1.00000
GO:1903727,positive regulation of phospholipid meta...,11,0,0.03,1.00000
GO:1903729,regulation of plasma membrane organizati...,28,0,0.08,1.00000
GO:1903747,regulation of establishment of protein l...,113,0,0.31,1.00000
GO:1903748,negative regulation of establishment of ...,11,0,0.03,1.00000
GO:1903749,positive regulation of establishment of ...,101,0,0.28,1.00000
GO:1903750,regulation of intrinsic apoptotic signal...,1,0,0,1.00000
GO:1903751,negative regulation of intrinsic apoptot...,1,0,0,1.00000
GO:1903760,regulation of voltage-gated potassium ch...,42,0,0.12,1.00000
GO:1903762,positive regulation of voltage-gated pot...,42,0,0.12,1.00000
GO:1903772,regulation of viral budding via host ESC...,12,0,0.03,1.00000
GO:1903774,positive regulation of viral budding via...,12,0,0.03,1.00000
GO:1903775,regulation of DNA double-strand break pr...,1,0,0,1.00000
GO:1903778,protein localization to vacuolar membran...,4,0,0.01,1.00000
GO:1903779,regulation of cardiac conduction,58,0,0.16,1.00000
GO:1903789,regulation of amino acid transmembrane t...,2,0,0.01,1.00000
GO:1903792,negative regulation of anion transport,19,0,0.05,1.00000
GO:1903795,regulation of inorganic anion transmembr...,9,0,0.02,1.00000
GO:1903796,negative regulation of inorganic anion t...,4,0,0.01,1.00000
GO:1903797,positive regulation of inorganic anion t...,2,0,0.01,1.00000
GO:1903798,regulation of production of miRNAs invol...,18,0,0.05,1.00000
GO:1903799,negative regulation of production of miR...,13,0,0.04,1.00000
GO:1903800,positive regulation of production of miR...,5,0,0.01,1.00000
GO:1903817,negative regulation of voltage-gated pot...,48,0,0.13,1.00000
GO:1903818,positive regulation of voltage-gated pot...,48,0,0.13,1.00000
GO:1903825,organic acid transmembrane transport,98,0,0.27,1.00000
GO:1903828,negative regulation of protein localizat...,215,0,0.59,1.00000
GO:1903837,regulation of mRNA 3'-UTR binding,1,0,0,1.00000
GO:1903839,positive regulation of mRNA 3'-UTR bindi...,1,0,0,1.00000
GO:1903844,regulation of cellular response to trans...,130,0,0.36,1.00000
GO:1903846,positive regulation of cellular response...,30,0,0.08,1.00000
GO:1903847,regulation of aorta morphogenesis,11,0,0.03,1.00000
GO:1903849,positive regulation of aorta morphogenes...,11,0,0.03,1.00000
GO:1903859,regulation of dendrite extension,27,0,0.07,1.00000
GO:1903860,negative regulation of dendrite extensio...,3,0,0.01,1.00000
GO:1903861,positive regulation of dendrite extensio...,24,0,0.07,1.00000
GO:1903862,positive regulation of oxidative phospho...,1,0,0,1.00000
GO:1903867,extraembryonic membrane development,15,0,0.04,1.00000
GO:1903891,regulation of ATF6-mediated unfolded pro...,1,0,0,1.00000
GO:1903892,negative regulation of ATF6-mediated unf...,1,0,0,1.00000
GO:1903894,regulation of IRE1-mediated unfolded pro...,5,0,0.01,1.00000
GO:1903895,negative regulation of IRE1-mediated unf...,3,0,0.01,1.00000
GO:1903896,positive regulation of IRE1-mediated unf...,2,0,0.01,1.00000
GO:1903897,regulation of PERK-mediated unfolded pro...,4,0,0.01,1.00000
GO:1903898,negative regulation of PERK-mediated unf...,2,0,0.01,1.00000
GO:1903899,positive regulation of PERK-mediated unf...,2,0,0.01,1.00000
GO:1903900,regulation of viral life cycle,146,0,0.4,1.00000
GO:1903901,negative regulation of viral life cycle,16,0,0.04,1.00000
GO:1903902,positive regulation of viral life cycle,15,0,0.04,1.00000
GO:1903903,regulation of establishment of T cell po...,10,0,0.03,1.00000
GO:1903904,negative regulation of establishment of ...,10,0,0.03,1.00000
GO:1903909,regulation of receptor clustering,24,0,0.07,1.00000
GO:1903911,positive regulation of receptor clusteri...,24,0,0.07,1.00000
GO:1903912,negative regulation of endoplasmic retic...,2,0,0.01,1.00000
GO:1903925,response to bisphenol A,1,0,0,1.00000
GO:1903926,cellular response to bisphenol A,1,0,0,1.00000
GO:1903935,response to sodium arsenite,16,0,0.04,1.00000
GO:1903936,cellular response to sodium arsenite,16,0,0.04,1.00000
GO:1903952,regulation of voltage-gated potassium ch...,37,0,0.1,1.00000
GO:1903954,positive regulation of voltage-gated pot...,37,0,0.1,1.00000
GO:1903955,positive regulation of protein targeting...,90,0,0.25,1.00000
GO:1903959,regulation of anion transmembrane transp...,36,0,0.1,1.00000
GO:1903960,negative regulation of anion transmembra...,6,0,0.02,1.00000
GO:1903961,positive regulation of anion transmembra...,24,0,0.07,1.00000
GO:1903963,arachidonate transport,18,0,0.05,1.00000
GO:1903975,regulation of glial cell migration,3,0,0.01,1.00000
GO:1903976,negative regulation of glial cell migrat...,1,0,0,1.00000
GO:1903977,positive regulation of glial cell migrat...,2,0,0.01,1.00000
GO:1903984,positive regulation of TRAIL-activated a...,13,0,0.04,1.00000
GO:1903988,iron ion export across plasma membrane,2,0,0.01,1.00000
GO:1903998,regulation of eating behavior,24,0,0.07,1.00000
GO:1903999,negative regulation of eating behavior,6,0,0.02,1.00000
GO:1904000,positive regulation of eating behavior,4,0,0.01,1.00000
GO:1904016,response to Thyroglobulin triiodothyroni...,8,0,0.02,1.00000
GO:1904017,cellular response to Thyroglobulin triio...,7,0,0.02,1.00000
GO:1904018,positive regulation of vasculature devel...,115,0,0.32,1.00000
GO:1904019,epithelial cell apoptotic process,107,0,0.3,1.00000
GO:1904029,regulation of cyclin-dependent protein k...,50,0,0.14,1.00000
GO:1904030,negative regulation of cyclin-dependent ...,11,0,0.03,1.00000
GO:1904031,positive regulation of cyclin-dependent ...,27,0,0.07,1.00000
GO:1904035,regulation of epithelial cell apoptotic ...,76,0,0.21,1.00000
GO:1904036,negative regulation of epithelial cell a...,56,0,0.15,1.00000
GO:1904037,positive regulation of epithelial cell a...,19,0,0.05,1.00000
GO:1904041,regulation of cystathionine beta-synthas...,1,0,0,1.00000
GO:1904042,negative regulation of cystathionine bet...,1,0,0,1.00000
GO:1904044,response to aldosterone,3,0,0.01,1.00000
GO:1904045,cellular response to aldosterone,1,0,0,1.00000
GO:1904046,negative regulation of vascular endothel...,1,0,0,1.00000
GO:1904048,regulation of spontaneous neurotransmitt...,1,0,0,1.00000
GO:1904049,negative regulation of spontaneous neuro...,1,0,0,1.00000
GO:1904054,regulation of cholangiocyte proliferatio...,4,0,0.01,1.00000
GO:1904056,positive regulation of cholangiocyte pro...,4,0,0.01,1.00000
GO:1904058,positive regulation of sensory perceptio...,11,0,0.03,1.00000
GO:1904059,regulation of locomotor rhythm,15,0,0.04,1.00000
GO:1904062,regulation of cation transmembrane trans...,453,0,1.25,1.00000
GO:1904063,negative regulation of cation transmembr...,88,0,0.24,1.00000
GO:1904064,positive regulation of cation transmembr...,254,0,0.7,1.00000
GO:1904071,presynaptic active zone assembly,1,0,0,1.00000
GO:1904092,regulation of autophagic cell death,3,0,0.01,1.00000
GO:1904106,protein localization to microvillus,6,0,0.02,1.00000
GO:1904109,positive regulation of cholesterol impor...,1,0,0,1.00000
GO:1904116,response to vasopressin,2,0,0.01,1.00000
GO:1904117,cellular response to vasopressin,2,0,0.01,1.00000
GO:1904118,regulation of otic vesicle morphogenesis,4,0,0.01,1.00000
GO:1904120,positive regulation of otic vesicle morp...,4,0,0.01,1.00000
GO:1904146,positive regulation of meiotic cell cycl...,3,0,0.01,1.00000
GO:1904152,regulation of retrograde protein transpo...,8,0,0.02,1.00000
GO:1904153,negative regulation of retrograde protei...,5,0,0.01,1.00000
GO:1904154,positive regulation of retrograde protei...,2,0,0.01,1.00000
GO:1904158,axonemal central apparatus assembly,21,0,0.06,1.00000
GO:1904177,regulation of adipose tissue development,17,0,0.05,1.00000
GO:1904179,positive regulation of adipose tissue de...,7,0,0.02,1.00000
GO:1904180,negative regulation of membrane depolari...,1,0,0,1.00000
GO:1904182,regulation of pyruvate dehydrogenase act...,1,0,0,1.00000
GO:1904192,regulation of cholangiocyte apoptotic pr...,4,0,0.01,1.00000
GO:1904193,negative regulation of cholangiocyte apo...,4,0,0.01,1.00000
GO:1904195,regulation of granulosa cell proliferati...,4,0,0.01,1.00000
GO:1904197,positive regulation of granulosa cell pr...,4,0,0.01,1.00000
GO:1904200,iodide transmembrane transport,4,0,0.01,1.00000
GO:1904201,regulation of iodide transport,4,0,0.01,1.00000
GO:1904202,negative regulation of iodide transport,4,0,0.01,1.00000
GO:1904204,regulation of skeletal muscle hypertroph...,4,0,0.01,1.00000
GO:1904206,positive regulation of skeletal muscle h...,4,0,0.01,1.00000
GO:1904210,VCP-NPL4-UFD1 AAA ATPase complex assembl...,1,0,0,1.00000
GO:1904211,membrane protein proteolysis involved in...,2,0,0.01,1.00000
GO:1904212,regulation of iodide transmembrane trans...,4,0,0.01,1.00000
GO:1904213,negative regulation of iodide transmembr...,4,0,0.01,1.00000
GO:1904217,regulation of CDP-diacylglycerol-serine ...,4,0,0.01,1.00000
GO:1904219,positive regulation of CDP-diacylglycero...,4,0,0.01,1.00000
GO:1904220,regulation of serine C-palmitoyltransfer...,4,0,0.01,1.00000
GO:1904222,positive regulation of serine C-palmitoy...,4,0,0.01,1.00000
GO:1904229,regulation of succinate dehydrogenase ac...,1,0,0,1.00000
GO:1904231,positive regulation of succinate dehydro...,1,0,0,1.00000
GO:1904232,regulation of aconitate hydratase activi...,1,0,0,1.00000
GO:1904234,positive regulation of aconitate hydrata...,1,0,0,1.00000
GO:1904238,pericyte cell differentiation,10,0,0.03,1.00000
GO:1904239,regulation of VCP-NPL4-UFD1 AAA ATPase c...,1,0,0,1.00000
GO:1904240,negative regulation of VCP-NPL4-UFD1 AAA...,1,0,0,1.00000
GO:1904245,regulation of polynucleotide adenylyltra...,1,0,0,1.00000
GO:1904247,positive regulation of polynucleotide ad...,1,0,0,1.00000
GO:1904251,regulation of bile acid metabolic proces...,8,0,0.02,1.00000
GO:1904252,negative regulation of bile acid metabol...,1,0,0,1.00000
GO:1904259,regulation of basement membrane assembly...,18,0,0.05,1.00000
GO:1904261,positive regulation of basement membrane...,18,0,0.05,1.00000
GO:1904262,negative regulation of TORC1 signaling,22,0,0.06,1.00000
GO:1904263,positive regulation of TORC1 signaling,1,0,0,1.00000
GO:1904274,tricellular tight junction assembly,2,0,0.01,1.00000
GO:1904292,regulation of ERAD pathway,12,0,0.03,1.00000
GO:1904293,negative regulation of ERAD pathway,3,0,0.01,1.00000
GO:1904294,positive regulation of ERAD pathway,7,0,0.02,1.00000
GO:1904304,regulation of gastro-intestinal system s...,1,0,0,1.00000
GO:1904305,negative regulation of gastro-intestinal...,1,0,0,1.00000
GO:1904321,response to forskolin,8,0,0.02,1.00000
GO:1904322,cellular response to forskolin,8,0,0.02,1.00000
GO:1904323,regulation of inhibitory G protein-coupl...,4,0,0.01,1.00000
GO:1904325,positive regulation of inhibitory G prot...,4,0,0.01,1.00000
GO:1904327,protein localization to cytosolic protea...,3,0,0.01,1.00000
GO:1904335,regulation of ductus arteriosus closure,1,0,0,1.00000
GO:1904336,negative regulation of ductus arteriosus...,1,0,0,1.00000
GO:1904338,regulation of dopaminergic neuron differ...,1,0,0,1.00000
GO:1904339,negative regulation of dopaminergic neur...,1,0,0,1.00000
GO:1904347,regulation of small intestine smooth mus...,1,0,0,1.00000
GO:1904348,negative regulation of small intestine s...,1,0,0,1.00000
GO:1904350,regulation of protein catabolic process ...,2,0,0.01,1.00000
GO:1904351,negative regulation of protein catabolic...,2,0,0.01,1.00000
GO:1904353,regulation of telomere capping,44,0,0.12,1.00000
GO:1904354,negative regulation of telomere capping,10,0,0.03,1.00000
GO:1904355,positive regulation of telomere capping,33,0,0.09,1.00000
GO:1904358,positive regulation of telomere maintena...,49,0,0.14,1.00000
GO:1904362,regulation of calcitonin secretion,1,0,0,1.00000
GO:1904364,positive regulation of calcitonin secret...,1,0,0,1.00000
GO:1904365,regulation of chemokinesis,1,0,0,1.00000
GO:1904367,positive regulation of chemokinesis,1,0,0,1.00000
GO:1904370,regulation of protein localization to ac...,1,0,0,1.00000
GO:1904372,positive regulation of protein localizat...,1,0,0,1.00000
GO:1904373,response to kainic acid,1,0,0,1.00000
GO:1904375,regulation of protein localization to ce...,54,0,0.15,1.00000
GO:1904376,negative regulation of protein localizat...,21,0,0.06,1.00000
GO:1904377,positive regulation of protein localizat...,27,0,0.07,1.00000
GO:1904378,maintenance of unfolded protein involved...,4,0,0.01,1.00000
GO:1904379,protein localization to cytosolic protea...,3,0,0.01,1.00000
GO:1904380,endoplasmic reticulum mannose trimming,17,0,0.05,1.00000
GO:1904382,mannose trimming involved in glycoprotei...,5,0,0.01,1.00000
GO:1904385,cellular response to angiotensin,22,0,0.06,1.00000
GO:1904386,response to L-phenylalanine derivative,14,0,0.04,1.00000
GO:1904387,cellular response to L-phenylalanine der...,12,0,0.03,1.00000
GO:1904393,regulation of skeletal muscle acetylchol...,24,0,0.07,1.00000
GO:1904395,positive regulation of skeletal muscle a...,24,0,0.07,1.00000
