gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,cat,description,feature,count,plus_minus,analysis
LOC117689230,14.50061232,0.583216928,0.235364928,0.001153752,0.023554677,uncharacterized,uncharacterized protein LOC117689230,genome,1,1,triploid_heat
LOC105340655,204.3192433,0.586284589,0.1896162,0.000194534,0.006681908,uncharacterized,uncharacterized protein LOC105340655,genome,1,1,triploid_heat
LOC105326208,57.53757194,0.604089455,0.270530653,0.001902983,0.033302211,uncharacterized,uncharacterized protein LOC105326208,genome,1,1,triploid_heat
LOC105344980,50.45135818,0.6067224,0.19133882,0.000140396,0.005361493,uncharacterized,uncharacterized protein LOC105344980 isoform X1,genome,1,1,triploid_heat
LOC105345014,21.22152981,0.607998764,0.281877513,0.002213031,0.03700758,uncharacterized,uncharacterized protein LOC105345014 isoform X1,genome,1,1,triploid_heat
LOC105326542,85.51196832,0.609657962,0.295823988,0.002783807,0.042541273,uncharacterized,uncharacterized protein LOC105326542,genome,1,1,triploid_heat
LOC105343968,65.78602745,0.615483491,0.198201465,0.000167211,0.00603562,uncharacterized,uncharacterized protein LOC105343968 isoform X2,genome,1,1,triploid_heat
LOC105324676,53.47111066,0.619871435,0.297947506,0.00257886,0.040832921,uncharacterized,uncharacterized protein LOC105324676 isoform X3,genome,1,1,triploid_heat
LOC105333189,49.73491012,0.622757566,0.187680565,8.26E-05,0.003602381,uncharacterized,uncharacterized protein LOC105333189,genome,1,1,triploid_heat
LOC105325772,42.6140097,0.639440696,0.318254562,0.002813454,0.042816959,uncharacterized,uncharacterized protein LOC105325772,genome,1,1,triploid_heat
LOC105334535,162.2469331,0.641336381,0.135302741,2.13E-07,2.76E-05,uncharacterized,uncharacterized protein LOC105334535,genome,1,1,triploid_heat
LOC105342703,642.6262168,0.649675931,0.254892357,0.000812004,0.018309791,uncharacterized,uncharacterized protein LOC105342703 isoform X2,genome,1,1,triploid_heat
LOC105332880,95.20500223,0.655611225,0.227286594,0.000306403,0.009115499,uncharacterized,uncharacterized protein LOC105332880 isoform X1,genome,1,1,triploid_heat
LOC105318177,143.8403876,0.660154295,0.193168681,5.37E-05,0.002631911,uncharacterized,uncharacterized protein LOC105318177,genome,1,1,triploid_heat
LOC105337001,117.5734748,0.661313802,0.19795921,6.93E-05,0.003200347,uncharacterized,uncharacterized protein LOC105337001,genome,1,1,triploid_heat
LOC109617557,122.4463182,0.670038865,0.336612471,0.002755286,0.042315774,uncharacterized,uncharacterized protein LOC109617557,genome,1,1,triploid_heat
LOC117688200,120.6919147,0.676198785,0.272161966,0.000892395,0.019618857,uncharacterized,uncharacterized protein LOC117688200 isoform X2,genome,1,1,triploid_heat
LOC105338241,79.86366251,0.678735406,0.16245361,2.53E-06,0.000229173,uncharacterized,uncharacterized protein LOC105338241,genome,1,1,triploid_heat
LOC105330056,113.9111272,0.691259104,0.196791802,3.59E-05,0.001950796,uncharacterized,uncharacterized protein LOC105330056 isoform X2,genome,1,1,triploid_heat
LOC117680373,50.62701831,0.693697373,0.225378918,0.000158555,0.005788374,uncharacterized,uncharacterized protein LOC117680373 isoform X1,genome,1,1,triploid_heat
LOC105326173,34.07236461,0.694710841,0.224712549,0.000154338,0.005704953,uncharacterized,uncharacterized protein LOC105326173,genome,1,1,triploid_heat
LOC117690144,24.81793573,0.697992929,0.222191294,0.00012881,0.005055116,uncharacterized,uncharacterized protein LOC117690144,genome,1,1,triploid_heat
LOC117682714,66.21554491,0.702392564,0.205232238,4.88E-05,0.002446389,uncharacterized,uncharacterized protein LOC117682714 isoform X1,genome,1,1,triploid_heat
LOC105336640,199.6015084,0.70936271,0.165864567,1.58E-06,0.000150532,uncharacterized,uncharacterized protein LOC105336640,genome,1,1,triploid_heat
LOC105327450,31.93694089,0.71198626,0.386361288,0.003324274,0.04814177,uncharacterized,uncharacterized protein LOC105327450,genome,1,1,triploid_heat
LOC105343149,110.8568553,0.724812866,0.35261266,0.002157625,0.036411162,uncharacterized,uncharacterized protein LOC105343149,genome,1,1,triploid_heat
LOC105339628,23.90095209,0.725076964,0.399349507,0.003434869,0.049109277,uncharacterized,uncharacterized protein LOC105339628 isoform X1,genome,1,1,triploid_heat
LOC105325632,67.06760539,0.727789512,0.313846485,0.001234036,0.024779908,uncharacterized,uncharacterized protein LOC105325632,genome,1,1,triploid_heat
LOC105319950,28.54596303,0.732173398,0.30655176,0.001023029,0.021714348,uncharacterized,uncharacterized protein LOC105319950,genome,1,1,triploid_heat
LOC105318028,11.88021759,0.748733901,0.395114088,0.002933101,0.044236349,uncharacterized,uncharacterized protein LOC105318028,genome,1,1,triploid_heat
LOC105333122,31.1069903,0.764948846,0.18803861,3.68E-06,0.000314538,uncharacterized,uncharacterized protein LOC105333122,genome,1,1,triploid_heat
LOC105333714,18.01557972,0.770600282,0.379472578,0.002108114,0.036003846,uncharacterized,uncharacterized protein LOC105333714 isoform X4,genome,1,1,triploid_heat
LOC117690218,20.77569384,0.781780293,0.325177852,0.000880086,0.019417683,uncharacterized,uncharacterized protein LOC117690218,genome,1,1,triploid_heat
LOC117680797,110.6696576,0.788005252,0.238850711,6.59E-05,0.003087151,uncharacterized,uncharacterized protein LOC117680797,genome,1,1,triploid_heat
LOC105335063,13.29715555,0.788306624,0.245728115,9.40E-05,0.003993141,uncharacterized,uncharacterized protein LOC105335063 isoform X1,genome,1,1,triploid_heat
LOC105347332,558.2009804,0.79170296,0.158084314,4.33E-08,7.07E-06,uncharacterized,uncharacterized protein LOC105347332 isoform X1,genome,1,1,triploid_heat
LOC105321699,66.03668098,0.799809583,0.244079647,6.96E-05,0.003200347,uncharacterized,uncharacterized protein LOC105321699,genome,1,1,triploid_heat
LOC105325636,35.63263094,0.805484693,0.388302249,0.001840826,0.032598182,uncharacterized,uncharacterized protein LOC105325636 isoform X1,genome,1,1,triploid_heat
LOC105338383,160.1824338,0.815409087,0.371040983,0.001394884,0.026828615,uncharacterized,uncharacterized protein LOC105338383,genome,1,1,triploid_heat
LOC117686372,16.53306192,0.825344386,0.298389657,0.000337733,0.009794781,uncharacterized,uncharacterized protein LOC117686372,genome,1,1,triploid_heat
LOC109617288,11.77941017,0.831872496,0.439969422,0.002550285,0.040621774,uncharacterized,uncharacterized protein LOC109617288,genome,1,1,triploid_heat
LOC105322452,13.61425719,0.835930006,0.467578216,0.003030769,0.045449221,uncharacterized,uncharacterized protein LOC105322452,genome,1,1,triploid_heat
LOC117684938,15.12474913,0.836290472,0.309333227,0.000393212,0.010972452,uncharacterized,uncharacterized protein LOC117684938,genome,1,1,triploid_heat
LOC105344530,18.31820606,0.842671603,0.470505576,0.002977944,0.044729791,uncharacterized,uncharacterized protein LOC105344530,genome,1,1,triploid_heat
LOC117682452,38.57640795,0.846889733,0.302800386,0.00028851,0.008767007,uncharacterized,uncharacterized protein LOC117682452 isoform X1,genome,1,1,triploid_heat
LOC105330706,11.74800765,0.849594239,0.410176314,0.001712298,0.031031205,uncharacterized,uncharacterized protein LOC105330706,genome,1,1,triploid_heat
LOC117682717,28.4346004,0.850741103,0.302870785,0.000289678,0.008788007,uncharacterized,uncharacterized protein LOC117682717,genome,1,1,triploid_heat
LOC105329382,172.6849732,0.854160411,0.29318651,0.000210585,0.007011262,uncharacterized,uncharacterized protein LOC105329382 isoform X1,genome,1,1,triploid_heat
LOC105322317,20.30411313,0.855952369,0.341304042,0.000624916,0.015451175,uncharacterized,uncharacterized protein LOC105322317,genome,1,1,triploid_heat
LOC109619526,26.98396372,0.869628994,0.318631932,0.000354474,0.010168401,uncharacterized,uncharacterized protein LOC109619526,genome,1,1,triploid_heat
LOC117690049,75.92999659,0.878366807,0.518415587,0.003271834,0.04778224,uncharacterized,uncharacterized protein LOC117690049,genome,1,1,triploid_heat
LOC105325727,14.38856857,0.888805022,0.376359386,0.000876639,0.019364802,uncharacterized,uncharacterized protein LOC105325727,genome,1,1,triploid_heat
LOC117685507,13.335223,0.889719164,0.441209559,0.00186719,0.032845831,uncharacterized,uncharacterized protein LOC117685507,genome,1,1,triploid_heat
LOC105345329,60.53512905,0.891099202,0.180870911,5.87E-08,9.26E-06,uncharacterized,uncharacterized protein LOC105345329,genome,1,1,triploid_heat
LOC117689526,10.57440607,0.916330373,0.381246879,0.000774377,0.017697244,uncharacterized,uncharacterized protein LOC117689526,genome,1,1,triploid_heat
LOC105334315,12.66948164,0.935965689,0.449915191,0.001606257,0.029509372,uncharacterized,uncharacterized protein LOC105334315,genome,1,1,triploid_heat
LOC117685104,27.21850968,0.942577308,0.423618688,0.001156201,0.023561557,uncharacterized,uncharacterized protein LOC117685104,genome,1,1,triploid_heat
LOC105321063,23.03998825,0.943009695,0.48169692,0.002014118,0.034669336,uncharacterized,uncharacterized protein LOC105321063,genome,1,1,triploid_heat
LOC105326747,41.58619955,0.955185866,0.510672225,0.002283966,0.037513575,uncharacterized,uncharacterized protein LOC105326747,genome,1,1,triploid_heat
LOC105348568,19.76320756,0.956148595,0.283098074,4.15E-05,0.002151449,uncharacterized,uncharacterized protein LOC105348568,genome,1,1,triploid_heat
LOC109617261,17.66022339,0.958231048,0.478336045,0.001712647,0.031031205,uncharacterized,uncharacterized protein LOC109617261,genome,1,1,triploid_heat
LOC117683724,14.00831175,0.96345041,0.427810707,0.001093676,0.022666118,uncharacterized,uncharacterized protein LOC117683724,genome,1,1,triploid_heat
LOC105327010,178.4362509,0.963832726,0.443902134,0.001258918,0.025130673,uncharacterized,uncharacterized protein LOC105327010 isoform X1,genome,1,1,triploid_heat
LOC105342935,28.63241213,0.965102558,0.31185372,0.000106676,0.004353178,uncharacterized,uncharacterized protein LOC105342935,genome,1,1,triploid_heat
LOC105324823,92.97286192,0.970550816,0.290089011,4.48E-05,0.002290112,uncharacterized,uncharacterized protein LOC105324823,genome,1,1,triploid_heat
LOC105329156,33.86473719,0.975201157,0.306752637,7.74E-05,0.00345044,uncharacterized,uncharacterized protein LOC105329156,genome,1,1,triploid_heat
LOC117691782,37.04863749,0.976769627,0.368170907,0.000387705,0.010868119,uncharacterized,uncharacterized protein LOC117691782 isoform X1,genome,1,1,triploid_heat
LOC105336650,53.36253493,0.977258081,0.212096225,2.59E-07,3.25E-05,uncharacterized,uncharacterized protein LOC105336650,genome,1,1,triploid_heat
LOC105341929,77.05944118,0.980197196,0.232537964,1.58E-06,0.000150532,uncharacterized,uncharacterized protein LOC105341929,genome,1,1,triploid_heat
LOC109619216,10.03180378,0.982677282,0.524398557,0.002230983,0.037178665,uncharacterized,uncharacterized protein LOC109619216,genome,1,1,triploid_heat
LOC117680547,53.13558094,0.987652144,0.331264517,0.000151193,0.005633854,uncharacterized,uncharacterized protein LOC117680547,genome,1,1,triploid_heat
LOC105329903,16.58996295,1.021618906,0.370706302,0.000288296,0.008767007,uncharacterized,uncharacterized protein LOC105329903,genome,1,1,triploid_heat
LOC117688434,37.30694486,1.022479359,0.594312636,0.002764725,0.042354939,uncharacterized,uncharacterized protein LOC117688434,genome,1,1,triploid_heat
LOC117685966,134.5418242,1.023684373,0.350770082,0.000175498,0.006225114,uncharacterized,uncharacterized protein LOC117685966,genome,1,1,triploid_heat
LOC117691455,15.10690108,1.047205966,0.429064826,0.000664297,0.015959935,uncharacterized,uncharacterized protein LOC117691455,genome,1,1,triploid_heat
LOC105333440,44.22610368,1.04937587,0.397981041,0.000380938,0.0107767,uncharacterized,uncharacterized protein LOC105333440,genome,1,1,triploid_heat
LOC105322558,12.45838722,1.08282444,0.246521137,7.47E-07,8.15E-05,uncharacterized,uncharacterized protein LOC105322558,genome,1,1,triploid_heat
LOC105339322,15.9140349,1.084301034,0.31386288,2.94E-05,0.001693334,uncharacterized,uncharacterized protein LOC105339322 isoform X2,genome,1,1,triploid_heat
LOC105347205,21.84783832,1.088221624,0.256572372,1.27E-06,0.000125029,uncharacterized,uncharacterized GTP-binding protein C428.15,genome,1,1,triploid_heat
LOC105322450,22.20990876,1.095765739,0.534983099,0.001456226,0.027577089,uncharacterized,uncharacterized protein LOC105322450 isoform X1,genome,1,1,triploid_heat
LOC117685668,16.43097176,1.101122433,0.46788977,0.000779703,0.017777032,uncharacterized,uncharacterized protein LOC117685668,genome,1,1,triploid_heat
LOC105324522,15.24595351,1.103636338,0.705870274,0.003284791,0.047820021,uncharacterized,uncharacterized protein LOC105324522 isoform X1,genome,1,1,triploid_heat
LOC117691867,12.54119804,1.111665677,0.497106267,0.000973438,0.020853734,uncharacterized,uncharacterized protein LOC117691867,genome,1,1,triploid_heat
LOC105325170,130.0058651,1.11792276,0.161661117,2.95E-13,2.09E-10,uncharacterized,uncharacterized protein LOC105325170 isoform X1,genome,1,1,triploid_heat
LOC117685768,53.68284775,1.125481364,0.418308839,0.000316711,0.00934678,uncharacterized,uncharacterized protein LOC117685768 isoform X2,genome,1,1,triploid_heat
LOC117692210,15.21676282,1.132496446,0.500892576,0.000955322,0.020537188,uncharacterized,uncharacterized protein LOC117692210,genome,1,1,triploid_heat
LOC105333439,23.4615775,1.156058831,0.285613245,2.73E-06,0.000242261,uncharacterized,uncharacterized protein LOC105333439 isoform X2,genome,1,1,triploid_heat
LOC105333188,37.19256381,1.167310233,0.46681826,0.000510674,0.013284672,uncharacterized,uncharacterized protein LOC105333188 isoform X1,genome,1,1,triploid_heat
LOC105319146,157.2235905,1.173464286,0.231600314,2.40E-08,4.30E-06,uncharacterized,uncharacterized protein LOC105319146,genome,1,1,triploid_heat
LOC117690733,42.45045674,1.201763742,0.558419986,0.001130766,0.023226031,uncharacterized,uncharacterized protein LOC117690733 isoform X1,genome,1,1,triploid_heat
LOC105338591,106.9530364,1.21040027,0.234704078,1.45E-08,2.89E-06,uncharacterized,uncharacterized protein LOC105338591 isoform X1,genome,1,1,triploid_heat
LOC105347280,16.51879687,1.21526085,0.586147926,0.001308431,0.02575668,uncharacterized,uncharacterized protein LOC105347280,genome,1,1,triploid_heat
LOC117680505,125.22125,1.229145862,0.501961073,0.000570431,0.014492573,uncharacterized,uncharacterized protein LOC117680505 isoform X1,genome,1,1,triploid_heat
LOC105344740,16.61231046,1.255094094,0.496618165,0.000448826,0.012067929,uncharacterized,uncharacterized protein LOC105344740,genome,1,1,triploid_heat
LOC105344216,64.52411541,1.269699901,0.239692851,6.84E-09,1.50E-06,uncharacterized,uncharacterized protein LOC105344216,genome,1,1,triploid_heat
LOC117692918,11.10348327,1.271960775,0.601940044,0.001204464,0.024306724,uncharacterized,uncharacterized protein LOC117692918,genome,1,1,triploid_heat
LOC117684943,12.31105242,1.279356944,0.342850292,9.75E-06,0.000694966,uncharacterized,uncharacterized protein LOC117684943,genome,1,1,triploid_heat
LOC105328320,86.86258542,1.28914598,0.253165866,2.00E-08,3.68E-06,uncharacterized,uncharacterized protein LOC105328320,genome,1,1,triploid_heat
LOC105330279,13.18378073,1.291326932,0.540627244,0.000613099,0.015240724,uncharacterized,uncharacterized protein LOC105330279,genome,1,1,triploid_heat
LOC117681093,21.54280351,1.292499481,0.536226878,0.000593597,0.014856022,uncharacterized,uncharacterized protein LOC117681093,genome,1,1,triploid_heat
LOC105327994,152.6345186,1.327504024,0.291315884,2.79E-07,3.46E-05,uncharacterized,uncharacterized protein LOC105327994,genome,1,1,triploid_heat
LOC109619885,28.14030934,1.352040568,0.397845525,3.29E-05,0.001833785,uncharacterized,uncharacterized protein LOC109619885,genome,1,1,triploid_heat
LOC105343079,16.82740009,1.353207596,0.379193172,1.76E-05,0.001129529,uncharacterized,uncharacterized protein LOC105343079,genome,1,1,triploid_heat
LOC105332044,33.85348643,1.362229882,0.304911893,4.29E-07,5.01E-05,uncharacterized,uncharacterized protein LOC105332044 isoform X1,genome,1,1,triploid_heat
LOC117691182,18.07341151,1.39557492,0.511116104,0.000249275,0.007982422,uncharacterized,uncharacterized protein LOC117691182 isoform X1,genome,1,1,triploid_heat
LOC105340538,758.4476579,1.401718806,0.168485952,5.33E-18,6.55E-15,uncharacterized,uncharacterized protein LOC105340538 isoform X1,genome,1,1,triploid_heat
LOC105347073,11.61049573,1.432269635,0.843799974,0.002279718,0.037510608,uncharacterized,uncharacterized protein LOC105347073,genome,1,1,triploid_heat
LOC105326643,12.80336161,1.434846238,0.289781245,4.18E-08,6.88E-06,uncharacterized,uncharacterized protein LOC105326643,genome,1,1,triploid_heat
LOC105317735,18.42756891,1.444363501,0.491789116,0.000136561,0.005259748,uncharacterized,uncharacterized protein LOC105317735 isoform X1,genome,1,1,triploid_heat
LOC105328057,14.09201266,1.455297299,0.714549651,0.001279884,0.025309116,uncharacterized,uncharacterized protein LOC105328057,genome,1,1,triploid_heat
LOC117680568,36.35108487,1.456339465,0.542219711,0.000280916,0.008635837,uncharacterized,uncharacterized protein LOC117680568,genome,1,1,triploid_heat
LOC117689114,249.4580663,1.465184858,0.463817488,6.95E-05,0.003200347,uncharacterized,LOW QUALITY PROTEIN: uncharacterized protein LOC117689114,genome,1,1,triploid_heat
